Time,TSLA,AAPL,AMZN
02-Jan-2014,30.02,19.754642,397.970001
03-Jan-2014,29.912001,19.320715,396.440002
06-Jan-2014,29.4,19.426071,393.630005
07-Jan-2014,29.872,19.287144,398.029999
08-Jan-2014,30.256001,19.409286,401.920013
09-Jan-2014,29.506001,19.161428,401.01001
10-Jan-2014,29.143999,19.033571,397.660004
13-Jan-2014,27.868,19.133215,390.980011
14-Jan-2014,32.254002,19.513929,397.540009
15-Jan-2014,32.826,19.905714,395.869995
16-Jan-2014,34.194,19.794643,395.799988
17-Jan-2014,34.001999,19.309643,399.609985
21-Jan-2014,35.335999,19.609644,407.049988
22-Jan-2014,35.712002,19.696787,404.540009
23-Jan-2014,36.299999,19.863571,399.869995
24-Jan-2014,34.919998,19.502501,387.600006
27-Jan-2014,33.924,19.660713,386.279999
28-Jan-2014,35.675999,18.089287,394.429993
29-Jan-2014,35.046001,17.883928,384.200012
30-Jan-2014,36.568001,17.849285,403.01001
31-Jan-2014,36.282001,17.878571,358.690002
03-Feb-2014,35.422001,17.911785,346.149994
04-Feb-2014,35.745998,18.17107,347.950012
05-Feb-2014,34.883999,18.306786,346.450012
06-Feb-2014,35.675999,18.303928,354.589996
07-Feb-2014,37.306,18.559999,361.079987
10-Feb-2014,39.312,18.8925,360.869995
11-Feb-2014,39.324001,19.14143,361.790009
12-Feb-2014,39.063999,19.139999,349.25
13-Feb-2014,39.925999,19.44393,357.200012
14-Feb-2014,39.646,19.428213,357.350006
18-Feb-2014,40.740002,19.499643,353.649994
19-Feb-2014,38.728001,19.191786,347.380005
20-Feb-2014,41.993999,18.969643,349.799988
21-Feb-2014,41.919998,18.758928,346.76001
24-Feb-2014,43.529999,18.84107,351.779999
25-Feb-2014,49.599998,18.645,358.320007
26-Feb-2014,50.599998,18.476786,359.799988
27-Feb-2014,50.507999,18.845358,360.130005
28-Feb-2014,48.962002,18.794287,362.100006
03-Mar-2014,50.112,18.848572,359.779999
04-Mar-2014,50.967999,18.972857,363.899994
05-Mar-2014,50.532001,19.012857,372.369995
06-Mar-2014,50.588001,18.955357,372.160004
07-Mar-2014,49.242001,18.944286,372.059998
10-Mar-2014,47.768002,18.96143,370.529999
11-Mar-2014,46.882,19.14607,368.820007
12-Mar-2014,48.298,19.164642,370.640015
13-Mar-2014,47.557999,18.951786,371.51001
14-Mar-2014,46.194,18.73893,373.73999
17-Mar-2014,46.796001,18.812143,375.040009
18-Mar-2014,48.007999,18.978571,378.769989
19-Mar-2014,47.167999,18.973572,373.230011
20-Mar-2014,46.981998,18.882143,368.970001
21-Mar-2014,45.778,19.031071,360.619995
24-Mar-2014,44.034,19.256786,351.850006
25-Mar-2014,44.088001,19.463928,354.709991
26-Mar-2014,42.591999,19.277857,343.410004
27-Mar-2014,41.464001,19.195,338.470001
28-Mar-2014,42.473999,19.173571,338.290009
31-Mar-2014,41.689999,19.169287,336.369995
01-Apr-2014,43.394001,19.344643,342.98999
02-Apr-2014,46.057999,19.376785,341.959991
03-Apr-2014,45.080002,19.2425,333.619995
04-Apr-2014,42.445999,18.99357,323
07-Apr-2014,41.504002,18.695356,317.76001
08-Apr-2014,43.091999,18.694286,327.070007
09-Apr-2014,43.386002,18.940001,331.809998
10-Apr-2014,40.838001,18.695715,317.109985
11-Apr-2014,40.756001,18.557501,311.730011
14-Apr-2014,39.618,18.63143,315.910004
15-Apr-2014,38.782001,18.498571,316.079987
16-Apr-2014,39.821999,18.536072,323.679993
17-Apr-2014,39.624001,18.747856,324.910004
21-Apr-2014,40.875999,18.970358,330.869995
22-Apr-2014,43.728001,18.989286,329.320007
23-Apr-2014,41.598,18.741072,324.579987
24-Apr-2014,41.571999,20.2775,337.149994
25-Apr-2014,39.970001,20.42643,303.829987
28-Apr-2014,39.702,21.217501,296.579987
29-Apr-2014,41.383999,21.154642,300.380005
30-Apr-2014,41.577999,21.074642,304.130005
01-May-2014,41.546001,21.124287,307.890015
02-May-2014,42.181999,21.16357,308.01001
05-May-2014,43.321999,21.462856,310.049988
06-May-2014,41.456001,21.22893,297.380005
07-May-2014,40.27,21.154642,292.709991
08-May-2014,35.717999,20.999643,288.320007
09-May-2014,36.452,20.912144,292.23999
12-May-2014,36.933998,21.172501,302.859985
13-May-2014,38.032001,21.205713,304.640015
14-May-2014,38.124001,21.209642,297.619995
15-May-2014,37.717999,21.029285,295.190002
16-May-2014,38.312,21.339643,297.700012
19-May-2014,39.217999,21.592501,296.76001
20-May-2014,39.060001,21.596786,301.190002
21-May-2014,39.889999,21.653929,305.01001
22-May-2014,40.976002,21.688213,304.910004
23-May-2014,41.459999,21.933214,312.23999
27-May-2014,42.312,22.343929,310.820007
28-May-2014,42.048,22.286072,310.160004
29-May-2014,42.048,22.692142,313.779999
30-May-2014,41.554001,22.607143,312.549988
02-Jun-2014,40.939999,22.451786,308.839996
03-Jun-2014,40.987999,22.769285,307.190002
04-Jun-2014,40.798,23.029285,306.779999
05-Jun-2014,41.380001,23.119642,323.570007
06-Jun-2014,41.633999,23.05607,329.670013
09-Jun-2014,41.062,23.424999,327.5
10-Jun-2014,40.459999,23.5625,332.410004
11-Jun-2014,40.894001,23.465,335.200012
12-Jun-2014,40.703999,23.0725,325.910004
13-Jun-2014,41.284,22.82,326.269989
16-Jun-2014,44.922001,23.049999,327.619995
17-Jun-2014,46.334,23.02,325.619995
18-Jun-2014,45.424,23.045,334.380005
19-Jun-2014,45.557999,22.965,327
20-Jun-2014,45.917999,22.727501,324.200012
23-Jun-2014,47.444,22.7075,327.23999
24-Jun-2014,46.5,22.57,324.160004
25-Jun-2014,47.377998,22.59,327.440002
26-Jun-2014,47.119999,22.725,325.690002
27-Jun-2014,47.812,22.995001,324.570007
30-Jun-2014,48.012001,23.2325,324.779999
01-Jul-2014,47.944,23.379999,332.390015
02-Jul-2014,45.886002,23.370001,332.850006
03-Jul-2014,45.849998,23.5075,337.48999
07-Jul-2014,44.532001,23.9925,333.549988
08-Jul-2014,43.813999,23.8375,323.809998
09-Jul-2014,44.612,23.8475,329.970001
10-Jul-2014,43.891998,23.76,327.920013
11-Jul-2014,43.625999,23.805,346.200012
14-Jul-2014,45.34,24.112499,355.320007
15-Jul-2014,43.916,23.83,354.440002
16-Jul-2014,43.431999,23.695,355.899994
17-Jul-2014,43.080002,23.272499,352.450012
18-Jul-2014,44.004002,23.6075,358.660004
21-Jul-2014,44.108002,23.485001,359.76001
22-Jul-2014,43.916,23.68,360.839996
23-Jul-2014,44.498001,24.297501,358.140015
24-Jul-2014,44.708,24.2575,358.609985
25-Jul-2014,44.714001,24.4175,324.01001
28-Jul-2014,44.964001,24.754999,320.410004
29-Jul-2014,45.001999,24.594999,320
30-Jul-2014,45.784,24.5375,322.51001
31-Jul-2014,44.66,23.9,312.98999
01-Aug-2014,46.653999,24.032499,307.059998
04-Aug-2014,47.703999,23.897499,313.649994
05-Aug-2014,47.698002,23.780001,312.320007
06-Aug-2014,49.785999,23.74,313.890015
07-Aug-2014,50.478001,23.620001,311.450012
08-Aug-2014,49.625999,23.684999,316.799988
11-Aug-2014,51.863998,23.997499,318.329987
12-Aug-2014,51.992001,23.9925,319.320007
13-Aug-2014,52.062,24.309999,326.279999
14-Aug-2014,52.276001,24.375,333.209991
15-Aug-2014,52.402,24.495001,333.630005
18-Aug-2014,51.987999,24.790001,334.529999
19-Aug-2014,51.352001,25.1325,335.130005
20-Aug-2014,51.141998,25.1425,335.779999
21-Aug-2014,50.868,25.145,332.910004
22-Aug-2014,51.355999,25.33,331.589996
25-Aug-2014,52.509998,25.385,334.019989
26-Aug-2014,52.348,25.2225,341.829987
27-Aug-2014,52.650002,25.532499,343.179993
28-Aug-2014,52.771999,25.5625,340.019989
29-Aug-2014,53.939999,25.625,339.040009
02-Sep-2014,56.824001,25.825001,342.380005
03-Sep-2014,56.237999,24.735001,339
04-Sep-2014,57.208,24.530001,345.950012
05-Sep-2014,55.478001,24.7425,346.380005
08-Sep-2014,56.422001,24.59,342.339996
09-Sep-2014,55.695999,24.497499,329.75
10-Sep-2014,56.220001,25.25,331.329987
11-Sep-2014,56.062,25.3575,330.519989
12-Sep-2014,55.84,25.415001,331.190002
15-Sep-2014,50.771999,25.407499,323.890015
16-Sep-2014,52.147999,25.215,327.76001
17-Sep-2014,52.276001,25.395,324
18-Sep-2014,52.764,25.4475,325
19-Sep-2014,51.863998,25.24,331.320007
22-Sep-2014,50.006001,25.264999,324.5
23-Sep-2014,50.082001,25.66,323.630005
24-Sep-2014,50.428001,25.4375,328.209991
25-Sep-2014,49.389999,24.467501,321.929993
26-Sep-2014,49.32,25.1875,323.209991
29-Sep-2014,49.051998,25.0275,321.820007
30-Sep-2014,48.535999,25.1875,322.440002
01-Oct-2014,48.048,24.795,317.459991
02-Oct-2014,50.284,24.975,318.410004
03-Oct-2014,51.042,24.905001,322.73999
06-Oct-2014,52.124001,24.905001,322.200012
07-Oct-2014,51.914001,24.6875,316.980011
08-Oct-2014,51.855999,25.200001,322.700012
09-Oct-2014,51.402,25.254999,315.369995
10-Oct-2014,47.382,25.182501,311.390015
13-Oct-2014,44.917999,24.952499,306.450012
14-Oct-2014,45.411999,24.6875,308.309998
15-Oct-2014,45.939999,24.385,305.970001
16-Oct-2014,45.27,24.065001,302.859985
17-Oct-2014,45.495998,24.4175,303.640015
20-Oct-2014,46.094002,24.940001,306.209991
21-Oct-2014,47.068001,25.6175,315.329987
22-Oct-2014,46.220001,25.747499,312.970001
23-Oct-2014,47.057999,26.2075,313.179993
24-Oct-2014,47.048,26.305,287.059998
27-Oct-2014,44.334,26.2775,289.970001
28-Oct-2014,48.554001,26.684999,295.589996
29-Oct-2014,47.619999,26.834999,294.119995
30-Oct-2014,47.731998,26.745001,299.070007
31-Oct-2014,48.34,27,305.459991
03-Nov-2014,48.518002,27.35,305.720001
04-Nov-2014,47.785999,27.15,302.809998
05-Nov-2014,46.194,27.215,296.519989
06-Nov-2014,48.243999,27.174999,296.640015
07-Nov-2014,48.040001,27.252501,299.859985
10-Nov-2014,48.386002,27.2075,305.109985
11-Nov-2014,50.216,27.424999,312.01001
12-Nov-2014,49.82,27.8125,311.51001
13-Nov-2014,50.34,28.205,316.480011
14-Nov-2014,51.736,28.545,327.820007
17-Nov-2014,50.796001,28.497499,323.049988
18-Nov-2014,51.540001,28.8675,324.929993
19-Nov-2014,49.548,28.6675,326.540009
20-Nov-2014,49.742001,29.077499,330.540009
21-Nov-2014,48.556,29.1175,332.630005
24-Nov-2014,49.344002,29.657499,335.640015
25-Nov-2014,49.618,29.4,335.040009
26-Nov-2014,49.688,29.75,333.570007
28-Nov-2014,48.903999,29.7325,338.640015
01-Dec-2014,46.327999,28.7675,326
02-Dec-2014,46.285999,28.657499,326.309998
03-Dec-2014,45.860001,28.9825,316.5
04-Dec-2014,45.655998,28.872499,316.929993
05-Dec-2014,44.742001,28.75,312.630005
08-Dec-2014,42.872002,28.1,306.640015
09-Dec-2014,43.377998,28.530001,312.5
10-Dec-2014,41.967999,27.987499,305.839996
11-Dec-2014,41.776001,27.905001,307.359985
12-Dec-2014,41.400002,27.432501,307.320007
15-Dec-2014,40.807999,27.057501,306.070007
16-Dec-2014,39.562,26.6875,295.059998
17-Dec-2014,41.164001,27.352501,298.880005
18-Dec-2014,43.652,28.1625,297.730011
19-Dec-2014,43.858002,27.945,299.899994
22-Dec-2014,44.52,28.235001,306.540009
23-Dec-2014,44.194,28.135,306.290009
24-Dec-2014,44.452,28.002501,303.029999
26-Dec-2014,45.563999,28.497499,309.089996
29-Dec-2014,45.141998,28.477501,312.040009
30-Dec-2014,44.445999,28.129999,310.299988
31-Dec-2014,44.481998,27.594999,310.350006
02-Jan-2015,43.862,27.3325,308.519989
05-Jan-2015,42.018002,26.5625,302.190002
06-Jan-2015,42.256001,26.565001,295.290009
07-Jan-2015,42.189999,26.9375,298.420013
08-Jan-2015,42.124001,27.9725,300.459991
09-Jan-2015,41.332001,28.002501,296.929993
12-Jan-2015,40.442001,27.3125,291.410004
13-Jan-2015,40.849998,27.555,294.73999
14-Jan-2015,38.537998,27.450001,293.269989
15-Jan-2015,38.374001,26.705,286.950012
16-Jan-2015,38.613998,26.497499,290.73999
20-Jan-2015,38.386002,27.18,289.440002
21-Jan-2015,39.313999,27.387501,297.25
22-Jan-2015,40.324001,28.1,310.320007
23-Jan-2015,40.257999,28.245001,312.390015
26-Jan-2015,41.310001,28.275,309.660004
27-Jan-2015,41.195999,27.285,306.75
28-Jan-2015,39.874001,28.827499,303.910004
29-Jan-2015,41.040001,29.725,311.779999
30-Jan-2015,40.720001,29.290001,354.529999
02-Feb-2015,42.188,29.657499,364.470001
03-Feb-2015,43.672001,29.6625,363.549988
04-Feb-2015,43.709999,29.889999,364.75
05-Feb-2015,44.198002,29.985001,373.890015
06-Feb-2015,43.472,29.7325,374.279999
09-Feb-2015,43.495998,29.93,370.559998
10-Feb-2015,43.257999,30.504999,373
11-Feb-2015,42.560001,31.219999,375.140015
12-Feb-2015,40.576,31.615,377.170013
13-Feb-2015,40.754002,31.77,381.829987
17-Feb-2015,40.869999,31.9575,375.429993
18-Feb-2015,40.891998,32.18,373.369995
19-Feb-2015,42.341999,32.112499,379
20-Feb-2015,43.422001,32.375,383.660004
23-Feb-2015,41.467999,33.25,380.140015
24-Feb-2015,40.821999,33.0425,378.589996
25-Feb-2015,40.751999,32.197498,385.369995
26-Feb-2015,41.438,32.605,384.799988
27-Feb-2015,40.667999,32.115002,380.160004
02-Mar-2015,39.466,32.272499,385.660004
03-Mar-2015,39.911999,32.34,384.609985
04-Mar-2015,40.487999,32.134998,382.720001
05-Mar-2015,40.125999,31.602501,387.829987
06-Mar-2015,38.776001,31.65,380.089996
09-Mar-2015,38.175999,31.785,378.559998
10-Mar-2015,38.063999,31.127501,369.51001
11-Mar-2015,38.748001,30.559999,366.369995
12-Mar-2015,38.214001,31.112499,374.23999
13-Mar-2015,37.736,30.897499,370.579987
16-Mar-2015,39.139999,31.237499,373.350006
17-Mar-2015,38.945999,31.76,371.920013
18-Mar-2015,40.141998,32.1175,375.140015
19-Mar-2015,39.130001,31.875,373.23999
20-Mar-2015,39.616001,31.475,378.48999
23-Mar-2015,39.925999,31.8025,375.109985
24-Mar-2015,40.344002,31.672501,374.089996
25-Mar-2015,38.860001,30.844999,370.959991
26-Mar-2015,38.082001,31.059999,367.350006
27-Mar-2015,37,30.8125,370.559998
30-Mar-2015,38.113998,31.592501,374.589996
31-Mar-2015,37.754002,31.1075,372.100006
01-Apr-2015,37.518002,31.0625,370.26001
02-Apr-2015,38.200001,31.33,372.25
06-Apr-2015,40.619999,31.8375,377.040009
07-Apr-2015,40.650002,31.502501,374.410004
08-Apr-2015,41.534,31.4,381.200012
09-Apr-2015,42.018002,31.639999,383.540009
10-Apr-2015,42.18,31.775,382.649994
13-Apr-2015,41.956001,31.7125,382.359985
14-Apr-2015,41.492001,31.575001,385.109985
15-Apr-2015,41.566002,31.695,383.450012
16-Apr-2015,41.34,31.5425,386.040009
17-Apr-2015,41.358002,31.1875,375.559998
20-Apr-2015,41.054001,31.9,389.51001
21-Apr-2015,41.882,31.727501,391.179993
22-Apr-2015,43.888,32.154999,389.799988
23-Apr-2015,43.720001,32.4175,389.98999
24-Apr-2015,43.686001,32.57,445.100006
27-Apr-2015,46.310001,33.162498,438.559998
28-Apr-2015,46.096001,32.639999,429.309998
29-Apr-2015,46.490002,32.16,429.369995
30-Apr-2015,45.209999,31.2875,421.779999
01-May-2015,45.206001,32.237499,422.869995
04-May-2015,46.102001,32.174999,423.040009
05-May-2015,46.59,31.450001,421.190002
06-May-2015,46.085999,31.252501,419.100006
07-May-2015,47.360001,31.315001,426.880005
08-May-2015,47.321999,31.905001,433.690002
11-May-2015,47.897999,31.58,432.850006
12-May-2015,48.948002,31.467501,431.019989
13-May-2015,48.636002,31.502501,426.869995
14-May-2015,48.82,32.237499,432.279999
15-May-2015,49.768002,32.192501,426
18-May-2015,49.75,32.547501,425.23999
19-May-2015,49.428001,32.517502,421.709991
20-May-2015,48.869999,32.514999,423.859985
21-May-2015,49.124001,32.8475,431.630005
22-May-2015,49.546001,33.134998,427.630005
26-May-2015,49.492001,32.404999,425.470001
27-May-2015,49.486,33.009998,431.420013
28-May-2015,50.290001,32.945,426.570007
29-May-2015,50.16,32.57,429.230011
01-Jun-2015,49.889999,32.634998,430.920013
02-Jun-2015,49.669998,32.490002,430.98999
03-Jun-2015,49.798,32.529999,436.589996
04-Jun-2015,49.183998,32.34,430.779999
05-Jun-2015,49.827999,32.162498,426.950012
08-Jun-2015,51.257999,31.950001,423.5
09-Jun-2015,51.200001,31.855,425.480011
10-Jun-2015,50.139999,32.220001,430.769989
11-Jun-2015,50.282001,32.147499,432.970001
12-Jun-2015,50.138,31.7925,429.920013
15-Jun-2015,50.076,31.73,423.670013
16-Jun-2015,50.624001,31.9,427.26001
17-Jun-2015,52.082001,31.825001,427.809998
18-Jun-2015,52.377998,31.969999,439.390015
19-Jun-2015,52.501999,31.65,434.920013
22-Jun-2015,51.958,31.9025,436.290009
23-Jun-2015,53.534,31.7575,445.98999
24-Jun-2015,53.034,32.0275,440.839996
25-Jun-2015,53.757999,31.875,440.100006
26-Jun-2015,53.417999,31.6875,438.100006
29-Jun-2015,52.403999,31.1325,429.859985
30-Jun-2015,53.652,31.3575,434.089996
01-Jul-2015,53.830002,31.65,437.390015
02-Jul-2015,56.004002,31.610001,437.709991
06-Jul-2015,55.944,31.5,436.040009
07-Jul-2015,53.576,31.422501,436.720001
08-Jul-2015,50.992001,30.6425,429.700012
09-Jul-2015,51.584,30.0175,434.390015
10-Jul-2015,51.830002,30.82,443.51001
13-Jul-2015,52.431999,31.415001,455.570007
14-Jul-2015,53.130001,31.4025,465.570007
15-Jul-2015,52.627998,31.705,461.190002
16-Jul-2015,53.335999,32.127499,475.480011
17-Jul-2015,54.931999,32.404999,483.01001
20-Jul-2015,56.452,33.017502,488.100006
21-Jul-2015,53.354,32.6875,488
22-Jul-2015,53.574001,31.305,488.269989
23-Jul-2015,53.439999,31.290001,482.179993
24-Jul-2015,53.082001,31.125,529.419983
27-Jul-2015,50.602001,30.692499,531.409973
28-Jul-2015,52.964001,30.844999,526.030029
29-Jul-2015,52.764,30.747499,529
30-Jul-2015,53.358002,30.592501,536.76001
31-Jul-2015,53.23,30.325001,536.150024
03-Aug-2015,51.998001,29.610001,535.030029
04-Aug-2015,53.256001,28.66,531.900024
05-Aug-2015,54.026001,28.85,537.01001
06-Aug-2015,49.226002,28.782499,529.460022
07-Aug-2015,48.501999,28.879999,522.619995
10-Aug-2015,48.228001,29.93,524
11-Aug-2015,47.473999,28.372499,527.460022
12-Aug-2015,47.633999,28.809999,525.909973
13-Aug-2015,48.501999,28.7875,529.659973
14-Aug-2015,48.630001,28.99,531.52002
17-Aug-2015,50.998001,29.290001,535.219971
18-Aug-2015,52.144001,29.125,535.02002
19-Aug-2015,51.049999,28.752501,532.919983
20-Aug-2015,48.436001,28.1625,515.780029
21-Aug-2015,46.153999,26.440001,494.470001
24-Aug-2015,43.773998,25.780001,463.369995
25-Aug-2015,44.006001,25.934999,466.369995
26-Aug-2015,44.967999,27.422501,500.769989
27-Aug-2015,48.598,28.23,518.369995
28-Aug-2015,49.695999,28.3225,518.01001
31-Aug-2015,49.812,28.190001,512.890015
01-Sep-2015,47.726002,26.93,496.540009
02-Sep-2015,49.537998,28.084999,510.549988
03-Sep-2015,49.113998,27.592501,504.720001
04-Sep-2015,48.386002,27.317499,499
08-Sep-2015,49.633999,28.077499,517.539978
09-Sep-2015,49.782001,27.5375,516.890015
10-Sep-2015,49.695999,28.1425,522.23999
11-Sep-2015,50.048,28.5525,529.440002
14-Sep-2015,50.638,28.827499,521.380005
15-Sep-2015,50.714001,29.07,522.369995
16-Sep-2015,52.450001,29.102501,527.390015
17-Sep-2015,52.414001,28.48,538.869995
18-Sep-2015,52.124001,28.362499,540.26001
21-Sep-2015,52.84,28.8025,548.390015
22-Sep-2015,52.188,28.35,538.400024
23-Sep-2015,52.212002,28.58,536.070007
24-Sep-2015,52.624001,28.75,533.75
25-Sep-2015,51.382,28.6775,524.25
28-Sep-2015,49.686001,28.110001,504.059998
29-Sep-2015,49.330002,27.264999,496.070007
30-Sep-2015,49.68,27.575001,511.890015
01-Oct-2015,47.976002,27.395,520.719971
02-Oct-2015,49.514,27.594999,532.539978
05-Oct-2015,49.23,27.695,543.679993
06-Oct-2015,48.292,27.827499,537.47998
07-Oct-2015,46.391998,27.695,541.940002
08-Oct-2015,45.344002,27.375,533.159973
09-Oct-2015,44.138,28.030001,539.799988
12-Oct-2015,43.116001,27.9,550.190002
13-Oct-2015,43.849998,27.9475,548.900024
14-Oct-2015,43.375999,27.5525,544.830017
15-Oct-2015,44.262001,27.965,562.440002
16-Oct-2015,45.402,27.76,570.76001
19-Oct-2015,45.619999,27.932501,573.150024
20-Oct-2015,42.605999,28.442499,560.880005
21-Oct-2015,42.018002,28.440001,555.77002
22-Oct-2015,42.344002,28.875,563.909973
23-Oct-2015,41.818001,29.77,599.030029
26-Oct-2015,43.051998,28.82,608.609985
27-Oct-2015,42.07,28.637501,611.01001
28-Oct-2015,42.591999,29.817499,617.099976
29-Oct-2015,42.326,30.1325,626.549988
30-Oct-2015,41.386002,29.875,625.900024
02-Nov-2015,42.757999,30.295,628.349976
03-Nov-2015,41.669998,30.6425,625.309998
04-Nov-2015,46.326,30.5,640.950012
05-Nov-2015,46.354,30.23,655.650024
06-Nov-2015,46.472,30.264999,659.369995
09-Nov-2015,45.066002,30.1425,655.48999
10-Nov-2015,43.299999,29.192499,659.679993
11-Nov-2015,43.816002,29.0275,673.25
12-Nov-2015,42.588001,28.93,665.599976
13-Nov-2015,41.438,28.084999,642.349976
16-Nov-2015,42.862,28.545,647.809998
17-Nov-2015,42.799999,28.422501,643.299988
18-Nov-2015,44.214001,29.3225,663.539978
19-Nov-2015,44.360001,29.695,661.27002
20-Nov-2015,44.001999,29.825001,668.450012
23-Nov-2015,43.549999,29.4375,678.98999
24-Nov-2015,43.650002,29.719999,671.150024
25-Nov-2015,45.928001,29.5075,675.340027
27-Nov-2015,46.321999,29.452499,673.26001
30-Nov-2015,46.051998,29.575001,664.799988
01-Dec-2015,47.438,29.334999,679.059998
02-Dec-2015,46.397999,29.07,676.01001
03-Dec-2015,46.542,28.799999,666.25
04-Dec-2015,46.076,29.7575,672.640015
07-Dec-2015,46.226002,29.57,669.830017
08-Dec-2015,45.344002,29.557501,677.330017
09-Dec-2015,44.903999,28.905001,664.789978
10-Dec-2015,45.414001,29.0425,662.320007
11-Dec-2015,43.403999,28.295,640.150024
14-Dec-2015,43.716,28.120001,657.909973
15-Dec-2015,44.217999,27.622499,658.640015
16-Dec-2015,46.902,27.834999,675.77002
17-Dec-2015,46.678001,27.245001,670.650024
18-Dec-2015,46.091999,26.5075,664.140015
21-Dec-2015,46.512001,26.8325,664.51001
22-Dec-2015,45.990002,26.807501,663.150024
23-Dec-2015,45.939999,27.1525,663.700012
24-Dec-2015,46.113998,27.0075,662.789978
28-Dec-2015,45.790001,26.705,675.200012
29-Dec-2015,47.438,27.184999,693.969971
30-Dec-2015,47.618,26.83,689.070007
31-Dec-2015,48.001999,26.315001,675.890015
04-Jan-2016,44.681999,26.3375,636.98999
05-Jan-2016,44.686001,25.6775,633.789978
06-Jan-2016,43.807999,25.174999,632.650024
07-Jan-2016,43.130001,24.112499,607.940002
08-Jan-2016,42.200001,24.24,607.049988
11-Jan-2016,41.57,24.6325,617.73999
12-Jan-2016,41.993999,24.99,617.890015
13-Jan-2016,40.062,24.3475,581.809998
14-Jan-2016,41.236,24.879999,593
15-Jan-2016,40.998001,24.282499,570.179993
19-Jan-2016,40.944,24.165001,574.47998
20-Jan-2016,39.740002,24.1975,571.77002
21-Jan-2016,39.993999,24.075001,575.02002
22-Jan-2016,40.509998,25.355,596.380005
25-Jan-2016,39.276001,24.860001,596.530029
26-Jan-2016,38.712002,24.997499,601.25
27-Jan-2016,37.613998,23.355,583.349976
28-Jan-2016,37.939999,23.522499,635.349976
29-Jan-2016,38.240002,24.334999,587
01-Feb-2016,39.388,24.1075,574.809998
02-Feb-2016,36.556,23.620001,552.099976
03-Feb-2016,34.695999,24.0875,531.070007
04-Feb-2016,35.066002,24.15,536.26001
05-Feb-2016,32.52,23.504999,502.130005
08-Feb-2016,29.598,23.752501,488.100006
09-Feb-2016,29.65,23.747499,482.070007
10-Feb-2016,28.733999,23.567499,490.480011
11-Feb-2016,30.094,23.424999,503.820007
12-Feb-2016,30.208,23.497499,507.079987
16-Feb-2016,31.034,24.16,521.099976
17-Feb-2016,33.736,24.530001,534.099976
18-Feb-2016,33.354,24.065001,525
19-Feb-2016,33.316002,24.01,534.900024
22-Feb-2016,35.548,24.219999,559.5
23-Feb-2016,35.442001,23.672501,552.940002
24-Feb-2016,35.799999,24.025,554.039978
25-Feb-2016,37.486,24.190001,555.150024
26-Feb-2016,38.068001,24.227501,555.22998
29-Feb-2016,38.386002,24.172501,552.52002
01-Mar-2016,37.27,25.1325,579.039978
02-Mar-2016,37.667999,25.1875,580.210022
03-Mar-2016,39.147999,25.375,577.48999
04-Mar-2016,40.208,25.752501,575.140015
07-Mar-2016,41.057999,25.467501,562.799988
08-Mar-2016,40.52,25.2575,560.26001
09-Mar-2016,41.743999,25.280001,559.469971
10-Mar-2016,41.035999,25.2925,558.929993
11-Mar-2016,41.5,25.565001,569.609985
14-Mar-2016,43.029999,25.629999,573.369995
15-Mar-2016,43.667999,26.145,577.02002
16-Mar-2016,44.386002,26.4925,574.27002
17-Mar-2016,45.276001,26.450001,559.440002
18-Mar-2016,46.548,26.48,552.080017
21-Mar-2016,47.664001,26.477501,553.97998
22-Mar-2016,46.848,26.68,560.47998
23-Mar-2016,44.515999,26.532499,569.630005
24-Mar-2016,45.549999,26.4175,582.950012
28-Mar-2016,46.051998,26.297501,579.869995
29-Mar-2016,46.026001,26.92,593.859985
30-Mar-2016,45.377998,27.389999,598.690002
31-Mar-2016,45.953999,27.247499,593.640015
01-Apr-2016,47.518002,27.497499,598.5
04-Apr-2016,49.397999,27.780001,593.190002
05-Apr-2016,51.094002,27.452499,586.140015
06-Apr-2016,53.084,27.74,602.080017
07-Apr-2016,51.439999,27.135,591.429993
08-Apr-2016,50.014,27.165001,594.599976
11-Apr-2016,49.984001,27.254999,595.929993
12-Apr-2016,49.563999,27.610001,603.169983
13-Apr-2016,50.905998,28.01,614.820007
14-Apr-2016,50.372002,28.025,620.75
15-Apr-2016,50.902,27.4625,625.890015
18-Apr-2016,50.776001,26.870001,635.349976
19-Apr-2016,49.473999,26.727501,627.900024
20-Apr-2016,49.993999,26.782499,632.98999
21-Apr-2016,49.658001,26.4925,631
22-Apr-2016,50.75,26.42,620.5
25-Apr-2016,50.363998,26.27,626.200012
26-Apr-2016,50.748001,26.0875,616.880005
27-Apr-2016,50.293999,24.455,606.570007
28-Apr-2016,49.542,23.7075,602
29-Apr-2016,48.152,23.434999,659.590027
02-May-2016,48.360001,23.41,683.849976
03-May-2016,46.464001,23.795,671.320007
04-May-2016,44.512001,23.547501,670.900024
05-May-2016,42.306,23.309999,659.090027
06-May-2016,42.986,23.18,673.950012
09-May-2016,41.784,23.1975,679.75
10-May-2016,41.737999,23.355,703.070007
11-May-2016,41.792,23.127501,713.22998
12-May-2016,41.456001,22.584999,717.929993
13-May-2016,41.521999,22.629999,709.919983
16-May-2016,41.658001,23.469999,710.659973
17-May-2016,40.931999,23.372499,695.27002
18-May-2016,42.234001,23.639999,697.450012
19-May-2016,43.042,23.549999,698.52002
20-May-2016,44.056,23.805,702.799988
23-May-2016,43.243999,24.1075,696.75
24-May-2016,43.582001,24.475,704.200012
25-May-2016,43.916,24.905001,708.349976
